CMDLINE /home/jack/anaconda3/bin/python main.py
MEM 301.398438 1660098978.4314
MEM 304.089844 1660098978.5317
MEM 304.316406 1660098978.6320
MEM 302.761719 1660098978.7323
MEM 302.769531 1660098978.8326
MEM 302.777344 1660098978.9329
MEM 303.292969 1660098979.0332
MEM 303.277344 1660098979.1336
MEM 303.285156 1660098979.2339
MEM 303.988281 1660098979.3342
MEM 305.019531 1660098979.4345
MEM 302.226562 1660098979.5348
MEM 302.230469 1660098979.6352
MEM 305.425781 1660098979.7355
MEM 306.515625 1660098979.8359
MEM 303.187500 1660098979.9363
MEM 303.195312 1660098980.0366
MEM 303.269531 1660098980.1368
MEM 300.738281 1660098980.2371
MEM 301.554688 1660098980.3374
MEM 301.562500 1660098980.4378
MEM 301.562500 1660098980.5382
MEM 302.679688 1660098980.6384
MEM 303.304688 1660098980.7387
MEM 303.312500 1660098980.8391
MEM 303.312500 1660098980.9396
MEM 302.906250 1660098981.0399
MEM 301.476562 1660098981.1402
MEM 301.468750 1660098981.2406
MEM 301.472656 1660098981.3409
MEM 301.589844 1660098981.4411
MEM 302.121094 1660098981.5414
MEM 302.480469 1660098981.6417
MEM 302.492188 1660098981.7421
MEM 302.683594 1660098981.8424
MEM 302.683594 1660098981.9428
MEM 301.570312 1660098982.0431
MEM 301.546875 1660098982.1434
MEM 301.546875 1660098982.2437
MEM 301.589844 1660098982.3441
MEM 302.542969 1660098982.4443
MEM 302.554688 1660098982.5446
MEM 302.554688 1660098982.6449
MEM 300.750000 1660098982.7453
MEM 301.578125 1660098982.8457
MEM 301.589844 1660098982.9460
MEM 301.589844 1660098983.0463
MEM 303.164062 1660098983.1466
MEM 305.261719 1660098983.2469
MEM 301.578125 1660098983.3471
MEM 301.589844 1660098983.4474
MEM 301.593750 1660098983.5478
MEM 300.750000 1660098983.6481
MEM 301.566406 1660098983.7483
MEM 301.578125 1660098983.8486
MEM 301.593750 1660098983.9489
MEM 302.687500 1660098984.0492
MEM 303.332031 1660098984.1495
MEM 303.339844 1660098984.2523
MEM 303.339844 1660098984.3527
MEM 303.535156 1660098984.4530
MEM 301.558594 1660098984.5532
MEM 301.550781 1660098984.6535
